Client_ID,Sales_Rep_ID,Salary,DOB,AUM,Race,Gender,Occupation,Days_with_Bank,Customer_Status,Contacted_Date,Contact_Channel,Appointment Date,Product_Purchased_1,APE,UT_Volume,Product_Status,Date_Closed,Mortage_Amount
C04958,SR102,3129,7/6/1966,"$96,008",Chinese,Female,Teacher,1489,Appointment fixed,7 Aug 2025,Phone,21 Aug 2025,,,,,,
C00011,SR089,5159,12/8/1965,"$76,187",Malay,Male,Self-Employed,2299,Appointment fixed,7 Aug 2025,Phone,21 Aug 2025,,,,,,
C01740,SR015,4989,9/5/1964,"$57,201",Chinese,Male,Manager,1329,Appointment fixed,7 Aug 2025,Phone,21 Aug 2025,,,,,,
C05758,SR038,5884,9/29/1975,"$97,537",Chinese,Female,Manager,902,Appointment fixed,7 Aug 2025,Phone,22 Aug 2025,,,,,,
C10106,SR088,6961,5/10/1980,98916,Chinese,Male,Student,1445,Rejected,7 Aug 2025,Phone,,,,,,,
C13585,SR058,4635,7/8/1963,"$118,211",Chinese,Female,Accountant,2894,Appointment fixed,7 Aug 2025,Phone,22 Aug 2025,,,,,,
C04197,SR058,5588,11/19/1990,"$69,520",Chinese,Female,Teacher,1897,Appointment fixed,7 Aug 2025,Phone,22 Aug 2025,,,,,,
C05535,SR097,4704,11/9/1964,"$114,816",Indian,Male,Engineer,1080,Appointment fixed,7 Aug 2025,Phone,22 Aug 2025,,,,,,
C09607,SR118,802,11/28/1987,"$107,883",Chinese,Male,Teacher,244,Appointment fixed,7 Aug 2025,Phone,23 Aug 2025,,,,,,
C11403,SR054,4266,9/25/1985,"$127,685",Chinese,Female,Engineer,339,Appointment fixed,7 Aug 2025,Phone,23 Aug 2025,,,,,,
C12730,SR099,2629,12/4/1984,"$87,931",Chinese,Female,Nurse,2547,Appointment fixed,7 Aug 2025,Phone,23 Aug 2025,,,,,,
C05911,SR102,8393,4/9/1966,"$108,380",Other,Male,Nurse,2941,Appointment fixed,7 Aug 2025,Phone,24 Aug 2025,,,,,,
C03397,SR007,7961,3/29/1967,"$109,502",Chinese,Male,Teacher,1930,Appointment fixed,7 Aug 2025,Phone,24 Aug 2025,,,,,,
C10930,SR115,2836,5/23/1985,"$76,003",Chinese,Male,Self-Employed,1580,Appointment fixed,7 Aug 2025,Phone,24 Aug 2025,,,,,,
C06551,SR115,2496,4/29/1987,"$79,738",Chinese,Female,Engineer,631,Appointment fixed,7 Aug 2025,Phone,25 Aug 2025,,,,,,
C09050,SR027,4365,1/3/1968,"$77,837",Chinese,Male,Self-Employed,2694,Appointment fixed,7 Aug 2025,Phone,25 Aug 2025,,,,,,
C14956,SR119,2673,12/23/1990,"$117,238",Chinese,Female,Manager,2083,Appointment fixed,7 Aug 2025,Phone,25 Aug 2025,,,,,,
C00936,SR117,3013,11/11/1964,"$120,287",Malay,Female,Self-Employed,405,Appointment fixed,7 Aug 2025,Phone,25 Aug 2025,,,,,,
C02570,SR025,5725,11/28/1976,43741,Chinese,Male,Manager,72,Not contactable,7 Aug 2025,Phone,,,,,,,
C06044,SR046,2901,8/2/1968,"$109,770",Chinese,Male,Banker,639,Appointment fixed,7 Aug 2025,Phone,26 Aug 2025,,,,,,
C06321,SR018,5133,2/10/1991,"$89,120",Chinese,Female,Student,791,Appointment fixed,7 Aug 2025,Phone,26 Aug 2025,,,,,,
C05502,SR046,6752,9/18/1981,"$70,984",Chinese,Male,Nurse,311,Appointment fixed,7 Aug 2025,Phone,26 Aug 2025,,,,,,
C05717,SR079,5634,4/22/1975,"$160,108",Chinese,Male,Self-Employed,2306,Appointment fixed,7 Aug 2025,Phone,26 Aug 2025,,,,,,
C06394,SR015,1998,7/28/1976,100071,Chinese,Female,Nurse,1177,Rejected,7 Aug 2025,Phone,,,,,,,
C00515,SR109,2301,3/3/1965,"$109,070",Chinese,Male,Engineer,2778,Appointment fixed,7 Aug 2025,Phone,27 Aug 2025,,,,,,
C07707,SR083,6455,9/30/1988,"$95,427",Indian,Female,Manager,1503,Appointment fixed,7 Aug 2025,Phone,27 Aug 2025,,,,,,
C06618,SR092,6580,8/14/1984,"$111,616",Chinese,Female,Banker,2420,Appointment fixed,7 Aug 2025,Phone,27 Aug 2025,,,,,,
C13997,SR038,3403,10/22/1975,106697,Malay,Female,Banker,1552,Not contactable,7 Aug 2025,Phone,,,,,,,
C07060,SR110,5634,6/14/1985,"$67,974",Malay,Female,Banker,1340,Appointment fixed,7 Aug 2025,Phone,28 Aug 2025,,,,,,
C04780,SR099,6292,1/21/1986,"$92,628",Other,Male,Teacher,381,Appointment fixed,7 Aug 2025,Phone,28 Aug 2025,,,,,,
C05888,SR009,5132,2/21/1973,"$115,574",Chinese,Male,Engineer,2229,Appointment fixed,7 Aug 2025,Phone,28 Aug 2025,,,,,,
C12653,SR013,2539,9/24/1966,"$171,276",Chinese,Male,Student,2122,Appointment fixed,7 Aug 2025,Phone,28 Aug 2025,,,,,,
C02047,SR047,3993,12/20/1964,"$98,004",Malay,Female,Nurse,2867,Appointment fixed,7 Aug 2025,Phone,28 Aug 2025,,,,,,
C10429,SR052,5515,8/27/1969,"$64,042",Other,Male,Engineer,2358,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C01172,SR059,4442,5/6/1984,"$99,729",Chinese,Female,Engineer,50,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C07510,SR082,6548,4/1/1989,"$135,339",Other,Male,Nurse,2648,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C12515,SR101,6733,12/17/1995,"$123,872",Malay,Female,Banker,948,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C09010,SR069,4898,9/8/1970,"$96,677",Chinese,Male,Self-Employed,1352,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C07889,SR091,5389,5/23/1992,"$122,797",Korean,Female,Student,2592,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C00575,SR047,2068,10/22/1974,98967,Chinese,Male,Teacher,480,Rejected,7 Aug 2025,Phone,,,,,,,
C11670,SR018,4807,8/13/1974,"$119,709",Chinese,Male,Student,2527,Appointment fixed,7 Aug 2025,Phone,29 Aug 2025,,,,,,
C01052,SR119,3264,6/3/1974,"$121,801",Chinese,Female,Student,434,Appointment fixed,7 Aug 2025,Phone,30 Aug 2025,,,,,,
C14574,SR045,5056,3/12/1968,"$83,822",Chinese,Male,Teacher,164,Appointment fixed,7 Aug 2025,Phone,30 Aug 2025,,,,,,
C14257,SR034,4204,6/24/1973,"$81,799",Chinese,Female,Nurse,2151,Appointment fixed,7 Aug 2025,Phone,30 Aug 2025,,,,,,
C02496,SR061,2620,8/18/1975,"$98,654",Chinese,Female,Banker,2100,Appointment fixed,7 Aug 2025,Phone,30 Aug 2025,,,,,,
C10208,SR048,4935,8/28/1971,135819,Chinese,Female,Teacher,2819,Not contactable,7 Aug 2025,Phone,,,,,,,
C02199,SR068,7190,7/18/1971,76889,Indian,Female,Teacher,2900,Rejected,7 Aug 2025,Phone,,,,,,,
C03923,SR078,2700,9/10/1969,118250,Chinese,Female,Self-Employed,1364,Not contactable,7 Aug 2025,Phone,,,,,,,
C06893,SR091,4030,3/26/1969,178741,Chinese,Female,Student,1769,Rejected,7 Aug 2025,Phone,,,,,,,
C08322,SR055,4876,7/7/1991,"$136,900",Chinese,Female,Self-Employed,2038,No show,7 Aug 2025,Phone,6 Aug 2025,,,,,,
C04130,SR036,6264,6/3/1964,76482,Chinese,Male,Teacher,419,No show,7 Aug 2025,Phone,6 Aug 2025,,,,,,
C13110,SR101,3701,1/19/1995,"$92,179",Indian,Male,Teacher,1309,"Client met, not won",1 Aug 2025,Phone,6 Aug 2025,,,,,,
C08081,SR019,5540,10/25/1963,"$61,317",Malay,Male,Engineer,2854,"Client met, not won",4 Aug 2025,Phone,6 Aug 2025,,,,,,
C09322,SR028,4694,10/15/1968,"$76,925",Chinese,Female,Nurse,305,"Client met, not won",3 Aug 2025,Phone,7 Aug 2025,,,,,,
C00389,SR094,4504,7/2/1972,"$131,431",Malay,Male,Teacher,2673,"Client met, not won",5 Aug 2025,Phone,7 Aug 2025,,,,,,
C02705,SR069,4980,2/7/1964,"$122,144",Chinese,Male,Student,1020,"Client met, not won",5 Aug 2025,Phone,7 Aug 2025,,,,,,
C14077,SR109,7190,3/22/1961,82198,Chinese,Male,Manager,1655,Not contactable,7 Aug 2025,Phone,,,,,,,
C05737,SR103,2674,3/25/1979,"$181,684",Chinese,Male,Nurse,2385,No show,7 Aug 2025,Phone,8 Aug 2025,,,,,,
C13486,SR111,2588,9/25/1972,"$88,748",Chinese,Female,Self-Employed,1357,"Client met, not won",7 Aug 2025,Phone,8 Aug 2025,,,,,,
C07182,SR092,3733,1/23/1961,105208,Chinese,Female,Manager,1157,Not contactable,7 Aug 2025,Phone,,,,,,,
C00254,SR077,5841,9/28/1971,"$98,418",Malay,Male,Nurse,314,"Client met, not won",7 Aug 2025,Phone,9 Aug 2025,,,,,,
C03002,SR107,0,10/22/1978,"$81,180",Chinese,Female,Banker,501,"Client met, not won",7 Aug 2025,Phone,9 Aug 2025,,,,,,
C08163,SR077,6198,7/9/1994,"$124,334",Chinese,Female,Self-Employed,169,"Client met, not won",7 Aug 2025,Phone,11 Aug 2025,,,,,,
C06848,SR043,5098,11/27/1991,"$35,282",Indian,Female,Banker,2167,"Client met, not won",7 Aug 2025,Phone,12 Aug 2025,,,,,,
C00517,SR065,8780,3/7/1982,"$123,964",Chinese,Male,Student,534,"Client met, not won",7 Aug 2025,Phone,13 Aug 2025,,,,,,
C03242,SR042,3029,10/21/1967,"$66,884",Chinese,Male,Teacher,1089,No show,7 Aug 2025,Phone,13 Aug 2025,,,,,,
C05379,SR018,6597,11/23/1979,"$115,287",Chinese,Male,Banker,2786,"Client met, not won",7 Aug 2025,Phone,15 Aug 2025,,,,,,
C08451,SR108,5556,7/29/1989,91609,Chinese,Female,Banker,2520,Not contactable,8 Aug 2025,Phone,,,,,,,
C11935,SR053,5707,9/20/1980,95528,Chinese,Male,Engineer,609,Rejected,8 Aug 2025,Phone,,,,,,,
C09672,SR069,5845,2/15/1969,129800,Chinese,Female,Student,423,Rejected,8 Aug 2025,Phone,,,,,,,
C09270,SR055,4289,11/3/1993,92928,Chinese,Male,Banker,771,Rejected,8 Aug 2025,Phone,,,,,,,
C13168,SR003,7187,5/11/1991,150129,Chinese,Female,Banker,2776,Not contactable,8 Aug 2025,Phone,,,,,,,
C08987,SR008,6576,9/14/1977,116571,Chinese,Male,Engineer,2531,Rejected,8 Aug 2025,Phone,,,,,,,
C00393,SR081,4395,12/7/1969,117566,Chinese,Male,Student,2749,Rejected,8 Aug 2025,Phone,,,,,,,
C11574,SR110,3759,6/12/1971,100663,Chinese,Female,Student,1700,Rejected,8 Aug 2025,Phone,,,,,,,
C12374,SR094,5654,6/23/1969,149466,Indian,Female,Student,1339,Rejected,8 Aug 2025,Phone,,,,,,,
C10418,SR045,8641,8/26/1967,84626,Chinese,Male,Teacher,1468,Not contactable,8 Aug 2025,Phone,,,,,,,
C11296,SR074,6214,8/27/1984,86760,Chinese,Male,Manager,2649,Rejected,8 Aug 2025,Phone,,,,,,,
C00561,SR044,6382,7/6/1994,80516,Malay,Male,Student,349,Rejected,8 Aug 2025,Phone,,,,,,,
C00097,SR065,9353,4/6/1996,78406,Other,Female,Nurse,2157,Rejected,8 Aug 2025,Phone,,,,,,,
C08737,SR019,4311,5/22/1973,78568,Chinese,Female,Banker,453,Not contactable,8 Aug 2025,Phone,,,,,,,
C13954,SR102,6538,3/18/1985,64998,Indian,Male,Student,2737,Not contactable,8 Aug 2025,Phone,,,,,,,
C14251,SR084,-63,8/4/1971,"$92,070",Chinese,Female,Self-Employed,1044,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C00951,SR066,5366,8/15/1968,127341,Other,Female,Engineer,268,Not contactable,8 Aug 2025,Phone,,,,,,,
C00934,SR118,4612,8/7/1969,"$76,296",Chinese,Female,Nurse,1782,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C05522,SR013,4850,2/8/1979,"$131,073",Chinese,Male,Teacher,2163,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C06983,SR004,5727,2/14/1993,"$121,037",Chinese,Female,Banker,2501,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C09172,SR035,6444,8/18/1992,"$151,705",Chinese,Male,Nurse,641,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C09517,SR007,6873,11/7/1970,"$67,293",Chinese,Male,Banker,1529,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C07524,SR001,6848,10/25/1981,"$115,090",Chinese,Female,Self-Employed,2003,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C11717,SR038,6735,5/25/1982,"$66,968",Chinese,Male,Engineer,1943,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C00366,SR075,5344,8/11/1976,"$87,281",Chinese,Female,Self-Employed,2622,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C03544,SR074,5118,4/22/1992,"$129,685",Malay,Female,Manager,2701,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C09392,SR107,4941,6/7/1985,"$108,546",Chinese,Male,Teacher,1804,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C00109,SR076,4865,5/24/1977,"$89,376",Chinese,Female,Banker,894,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C02562,SR071,3026,1/24/1968,"$84,357",Chinese,Male,Nurse,1325,Appointment fixed,8 Aug 2025,Phone,14 Aug 2025,,,,,,
C12824,SR117,4177,3/13/1964,"$62,908",Chinese,Male,Student,2631,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C03096,SR094,4288,9/29/1974,"$110,250",Indian,Male,Manager,683,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C00099,SR074,7797,7/9/1971,"$53,142",Indian,Female,Nurse,1018,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C04644,SR023,2319,11/13/1964,"$95,342",Chinese,Male,Teacher,1484,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C01565,SR101,5396,11/12/1976,"$71,971",Malay,Female,Self-Employed,2962,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C10702,SR119,4270,10/29/1984,"$129,356",Chinese,Male,Self-Employed,273,Appointment fixed,8 Aug 2025,Phone,11 Aug 2025,,,,,,
C07406,SR030,6064,9/23/1975,"$87,821",Indian,Female,Banker,2254,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C01619,SR115,4097,4/29/1978,147475,Chinese,Male,Self-Employed,2543,Not contactable,8 Aug 2025,Phone,,,,,,,
C12429,SR049,3655,11/18/1984,"$102,870",Chinese,Female,Student,2383,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C13479,SR113,3900,8/7/1975,"$79,937",Chinese,Male,Nurse,226,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C05465,SR120,3680,12/3/1963,"$83,673",Malay,Female,Self-Employed,2217,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C02908,SR036,4629,7/7/1963,67379,Chinese,Female,Nurse,1754,Rejected,8 Aug 2025,Phone,,,,,,,
C11394,SR048,6688,12/19/1980,102799,Chinese,Male,Nurse,1419,Not contactable,8 Aug 2025,Phone,,,,,,,
C09776,SR010,5465,2/8/1988,"$93,229",Chinese,Female,Manager,2378,Appointment fixed,8 Aug 2025,Phone,10 Aug 2025,,,,,,
C08705,SR117,7176,12/22/1997,124489,Chinese,Female,Banker,2135,Rejected,8 Aug 2025,Phone,,,,,,,
C01643,SR098,3882,11/11/1988,"$47,634",Chinese,Female,Manager,2452,Appointment fixed,8 Aug 2025,Phone,11 Aug 2025,,,,,,
C07612,SR017,4967,12/4/1973,"$99,286",Indian,Male,Student,1481,Appointment fixed,8 Aug 2025,Phone,11 Aug 2025,,,,,,
C05689,SR102,2620,12/22/1974,"$146,201",Chinese,Male,Manager,2574,Appointment fixed,8 Aug 2025,Phone,11 Aug 2025,,,,,,
C01308,SR006,4585,10/13/1969,"$65,915",Chinese,Male,Engineer,951,Appointment fixed,8 Aug 2025,Phone,11 Aug 2025,,,,,,
C12162,SR092,3686,5/4/1996,121569,Malay,Female,Banker,390,Not contactable,8 Aug 2025,Phone,,,,,,,
C01946,SR095,7110,1/12/1966,"$61,368",Chinese,Male,Manager,322,Appointment fixed,8 Aug 2025,Phone,12 Aug 2025,,,,,,
C09555,SR113,4603,1/16/1979,"$121,263",Indian,Female,Self-Employed,2397,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C09643,SR072,4110,9/12/1994,85710,Chinese,Male,Teacher,1087,Not contactable,8 Aug 2025,Phone,,,,,,,
C03966,SR092,2392,9/28/1967,"$6,243",Chinese,Female,Teacher,1353,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C11326,SR024,7396,2/18/1993,"$123,189",Malay,Female,Nurse,206,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C02811,SR020,3674,1/5/1965,"$146,366",Chinese,Male,Student,547,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C12403,SR002,4863,5/13/1991,"$114,618",Malay,Female,Self-Employed,1674,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C01279,SR095,5590,11/15/1984,"$111,755",Chinese,Female,Engineer,2696,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C02648,SR026,6346,10/14/1981,"$118,955",Chinese,Male,Teacher,1694,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C13235,SR069,5084,8/11/1975,"$55,847",Chinese,Female,Self-Employed,556,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C04443,SR102,7792,2/1/1971,"$110,115",Chinese,Female,Nurse,1001,Appointment fixed,8 Aug 2025,Phone,13 Aug 2025,,,,,,
C06698,SR013,4216,12/18/1979,"$104,814",Chinese,Female,Teacher,1626,Appointment fixed,8 Aug 2025,Phone,14 Aug 2025,,,,,,
C04149,SR048,3966,5/13/1983,"$139,078",Chinese,Male,Engineer,712,Appointment fixed,8 Aug 2025,Phone,14 Aug 2025,,,,,,
C14263,SR052,5023,6/28/1993,"$104,600",Chinese,Female,Banker,510,Appointment fixed,8 Aug 2025,Phone,14 Aug 2025,,,,,,
C02736,SR002,3949,11/26/1994,"$113,986",Chinese,Male,Manager,1618,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C00938,SR097,7108,7/17/1986,"$89,840",Chinese,Male,Teacher,2266,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C07992,SR019,6223,5/6/1981,"$62,616",Chinese,Female,Teacher,2557,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C14290,SR010,5107,12/12/1990,71772,Indian,Female,Teacher,2753,Rejected,8 Aug 2025,Phone,,,,,,,
C08266,SR058,2255,3/21/1988,"$63,951",Chinese,Male,Nurse,2222,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C08149,SR085,1687,2/2/1971,"$88,608",Chinese,Male,Teacher,1225,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C06145,SR029,4180,1/15/1967,"$157,740",Chinese,Female,Nurse,1438,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C07112,SR119,6511,8/18/1964,"$94,037",Indian,Male,Self-Employed,457,Appointment fixed,8 Aug 2025,Phone,15 Aug 2025,,,,,,
C08209,SR088,4614,4/14/1962,"$91,114",Chinese,Male,Nurse,2455,Appointment fixed,8 Aug 2025,Phone,16 Aug 2025,,,,,,
C07069,SR073,8148,8/22/1974,"$77,996",Chinese,Male,Self-Employed,1564,Appointment fixed,8 Aug 2025,Phone,16 Aug 2025,,,,,,
C05649,SR028,4882,12/5/1962,"$130,998",Chinese,Female,Teacher,2681,Appointment fixed,8 Aug 2025,Phone,16 Aug 2025,,,,,,
C02685,SR087,4327,11/7/1988,143951,Malay,Female,Self-Employed,1975,Rejected,8 Aug 2025,Phone,,,,,,,
C06223,SR035,7381,10/9/1988,100085,Indian,Male,Self-Employed,317,Rejected,8 Aug 2025,Phone,,,,,,,
C03126,SR016,3340,8/12/1965,"$91,849",Chinese,Female,Teacher,1973,Appointment fixed,8 Aug 2025,Phone,16 Aug 2025,,,,,,
C11934,SR012,4896,7/1/1981,"$69,104",Japanese,Female,Nurse,1990,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C08841,SR110,3368,7/4/1988,"$107,318",Other,Female,Teacher,687,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C06632,SR085,7196,12/11/1982,"$95,665",Chinese,Male,Engineer,1819,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C05018,SR039,8386,8/1/1981,"$122,913",Indian,Female,Engineer,2369,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C05053,SR119,4211,6/13/1977,"$109,595",Chinese,Female,Self-Employed,515,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C01531,SR033,7639,10/29/1981,"$72,247",Malay,Female,Banker,2015,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C07714,SR069,4119,9/7/1965,"$87,043",Chinese,Male,Self-Employed,933,Appointment fixed,8 Aug 2025,Phone,17 Aug 2025,,,,,,
C04742,SR008,3584,4/25/1967,"$110,719",Chinese,Female,Nurse,2029,Appointment fixed,8 Aug 2025,Phone,18 Aug 2025,,,,,,
C11608,SR095,4701,3/31/1987,"$90,288",Chinese,Male,Nurse,1101,Appointment fixed,8 Aug 2025,Phone,18 Aug 2025,,,,,,
C02965,SR082,2811,3/30/1980,"$74,872",Chinese,Female,Student,1577,Appointment fixed,8 Aug 2025,Phone,18 Aug 2025,,,,,,
C11405,SR017,3429,2/10/1989,"$96,250",Indian,Male,Nurse,786,Appointment fixed,8 Aug 2025,Phone,18 Aug 2025,,,,,,
C09260,SR085,5643,5/27/1976,"$166,789",Malay,Male,Engineer,390,Appointment fixed,8 Aug 2025,Phone,18 Aug 2025,,,,,,
C08781,SR086,6019,6/30/1986,"$63,942",Chinese,Female,Engineer,228,Appointment fixed,8 Aug 2025,Phone,19 Aug 2025,,,,,,
C08756,SR056,4446,5/19/1985,87856,Chinese,Male,Engineer,1763,Not contactable,8 Aug 2025,Phone,,,,,,,
C07712,SR057,4729,11/11/1984,116267,Chinese,Female,Banker,2958,Not contactable,8 Aug 2025,Phone,,,,,,,
C05875,SR023,6303,12/16/1970,"$119,897",Chinese,Male,Nurse,2449,Appointment fixed,8 Aug 2025,Phone,19 Aug 2025,,,,,,
C00858,SR032,6266,10/4/1968,"$94,774",Chinese,Male,Manager,2621,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C04367,SR030,4392,9/12/1981,"$127,862",Malay,Male,Teacher,2972,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C01833,SR019,4096,11/5/1969,"$102,498",Malay,Male,Nurse,297,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C07671,SR017,6461,3/15/1984,64428,Malay,Female,Banker,2064,Not contactable,8 Aug 2025,Phone,,,,,,,
C05643,SR010,6348,12/14/1969,"$93,611",Japanese,Male,Teacher,1317,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C09419,SR078,5322,1/10/1976,"$94,671",Chinese,Female,Banker,677,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C04523,SR046,5490,1/28/1992,"$131,122",Chinese,Female,Banker,1437,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C01903,SR013,4931,12/5/1983,101281,Chinese,Female,Nurse,1483,Not contactable,8 Aug 2025,Phone,,,,,,,
C01558,SR071,4606,9/12/1977,"$66,110",Chinese,Female,Banker,2118,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C14668,SR110,3650,3/18/1967,"$107,220",Chinese,Male,Nurse,2558,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C06146,SR001,4106,1/6/1965,"$10,130",Chinese,Male,Self-Employed,1353,Appointment fixed,8 Aug 2025,Phone,20 Aug 2025,,,,,,
C04089,SR064,5192,3/8/1969,"$71,646",Chinese,Male,Engineer,771,Appointment fixed,8 Aug 2025,Phone,21 Aug 2025,,,,,,
C00813,SR103,7204,10/13/1966,"$97,293",Chinese,Male,Nurse,2589,Appointment fixed,8 Aug 2025,Phone,21 Aug 2025,,,,,,
C10338,SR019,4892,8/21/1988,"$103,346",Chinese,Female,Manager,505,Appointment fixed,8 Aug 2025,Phone,21 Aug 2025,,,,,,
C09755,SR096,4762,9/3/1969,"$139,585",Malay,Female,Student,204,Appointment fixed,8 Aug 2025,Phone,21 Aug 2025,,,,,,
C03536,SR030,2814,9/23/1965,"$60,310",Chinese,Male,Teacher,363,Appointment fixed,8 Aug 2025,Phone,21 Aug 2025,,,,,,
C00308,SR050,3842,7/21/1976,"$81,801",Chinese,Male,Manager,310,Appointment fixed,8 Aug 2025,Phone,22 Aug 2025,,,,,,
C12438,SR051,2296,3/21/1984,"$108,041",Chinese,Female,Engineer,659,Appointment fixed,8 Aug 2025,Phone,22 Aug 2025,,,,,,
C11888,SR070,4182,4/28/1979,"$80,912",Other,Male,Nurse,926,Appointment fixed,8 Aug 2025,Phone,22 Aug 2025,,,,,,
C03134,SR047,6220,10/3/1969,"$91,412",Chinese,Male,Nurse,677,Appointment fixed,8 Aug 2025,Phone,22 Aug 2025,,,,,,
C04967,SR006,5571,4/25/1986,"$111,882",Malay,Female,Student,1035,Appointment fixed,8 Aug 2025,Phone,22 Aug 2025,,,,,,
C12348,SR109,3513,9/20/1980,104142,Chinese,Female,Engineer,1893,Rejected,8 Aug 2025,Phone,,,,,,,
C01335,SR079,4816,7/26/1993,"$64,991",Chinese,Male,Manager,505,Appointment fixed,8 Aug 2025,Phone,23 Aug 2025,,,,,,
C06562,SR039,5074,1/29/1971,"$132,153",Chinese,Male,Self-Employed,1421,Appointment fixed,8 Aug 2025,Phone,23 Aug 2025,,,,,,
C02800,SR102,4414,4/5/1980,82635,Chinese,Male,Student,909,Not contactable,8 Aug 2025,Phone,,,,,,,
C05925,SR043,4207,2/27/1991,"$104,286",Chinese,Male,Manager,2857,Appointment fixed,8 Aug 2025,Phone,23 Aug 2025,,,,,,
C10562,SR086,5950,5/29/1985,"$109,587",Chinese,Male,Self-Employed,2426,Appointment fixed,8 Aug 2025,Phone,23 Aug 2025,,,,,,
C00392,SR038,4783,9/22/1969,"$108,953",Chinese,Male,Engineer,2947,Appointment fixed,8 Aug 2025,Phone,23 Aug 2025,,,,,,
C13166,SR007,3264,6/20/1984,"$99,415",Chinese,Male,Banker,2532,Appointment fixed,8 Aug 2025,Phone,24 Aug 2025,,,,,,
C10334,SR111,5721,6/9/1979,79032,Chinese,Female,Student,298,Not contactable,8 Aug 2025,Phone,,,,,,,
C05538,SR072,5288,2/14/1966,"$112,851",Chinese,Female,Student,88,Appointment fixed,8 Aug 2025,Phone,24 Aug 2025,,,,,,
C02293,SR067,6479,6/22/1967,"$108,308",Chinese,Male,Self-Employed,2109,Appointment fixed,8 Aug 2025,Phone,24 Aug 2025,,,,,,
